2020-10-25 18:23:38.090746
2020-10-25 18:23:38.191387
2020-10-25 18:23:38.292012
2020-10-25 18:23:38.392648
2020-10-25 18:23:38.493275
2020-10-25 18:23:38.593815
2020-10-25 18:23:38.694389
2020-10-25 18:23:38.794949
2020-10-25 18:23:38.895524
2020-10-25 18:23:38.996068
2020-10-25 18:23:39.096650
2020-10-25 18:23:39.197195
2020-10-25 18:23:39.297731
2020-10-25 18:23:39.398284
2020-10-25 18:23:39.498919
2020-10-25 18:23:39.599492
2020-10-25 18:23:39.700054
2020-10-25 18:23:39.800699
2020-10-25 18:23:39.901343
2020-10-25 18:23:40.001828
2020-10-25 18:23:40.102293
2020-10-25 18:23:40.202897
2020-10-25 18:23:40.303458
2020-10-25 18:23:40.404065
2020-10-25 18:23:40.504629
2020-10-25 18:23:40.605230
2020-10-25 18:23:40.705799
2020-10-25 18:23:40.806374
2020-10-25 18:23:40.906951
2020-10-25 18:23:41.007545
2020-10-25 18:23:41.108105
2020-10-25 18:23:41.208689
2020-10-25 18:23:41.309235
2020-10-25 18:23:41.409890
