2020-10-25 18:13:31.091575
2020-10-25 18:13:31.192241
2020-10-25 18:13:31.292892
2020-10-25 18:13:31.393603
2020-10-25 18:13:31.494300
2020-10-25 18:13:31.594985
2020-10-25 18:13:31.695724
2020-10-25 18:13:31.796426
2020-10-25 18:13:31.897084
2020-10-25 18:13:31.997761
2020-10-25 18:13:32.098506
2020-10-25 18:13:32.199200
2020-10-25 18:13:32.299875
2020-10-25 18:13:32.400589
2020-10-25 18:13:32.501248
2020-10-25 18:13:32.601913
2020-10-25 18:13:32.702487
2020-10-25 18:13:32.802962
2020-10-25 18:13:32.903565
2020-10-25 18:13:33.004236
2020-10-25 18:13:33.104870
2020-10-25 18:13:33.205495
2020-10-25 18:13:33.306113
2020-10-25 18:13:33.406792
2020-10-25 18:13:33.507480
2020-10-25 18:13:33.608146
2020-10-25 18:13:33.708846
2020-10-25 18:13:33.809520
2020-10-25 18:13:33.910191
2020-10-25 18:13:34.010877
2020-10-25 18:13:34.111579
2020-10-25 18:13:34.212174
2020-10-25 18:13:34.312710
2020-10-25 18:13:34.413186
2020-10-25 18:13:34.513705
2020-10-25 18:13:34.614207
2020-10-25 18:13:34.714854
2020-10-25 18:13:34.815433
2020-10-25 18:13:34.916047
2020-10-25 18:13:35.016672
2020-10-25 18:13:35.117299
2020-10-25 18:13:35.217925
2020-10-25 18:13:35.318514
2020-10-25 18:13:35.419135
2020-10-25 18:13:35.519750
2020-10-25 18:13:35.620371
2020-10-25 18:13:35.720928
2020-10-25 18:13:35.821552
2020-10-25 18:13:35.922151
2020-10-25 18:13:36.022779
2020-10-25 18:13:36.123397
2020-10-25 18:13:36.224017
2020-10-25 18:13:36.324635
2020-10-25 18:13:36.425264
2020-10-25 18:13:36.525876
2020-10-25 18:13:36.626359
2020-10-25 18:13:36.726971
2020-10-25 18:13:36.827593
2020-10-25 18:13:36.928139
2020-10-25 18:13:37.028756
2020-10-25 18:13:37.129315
2020-10-25 18:13:37.229975
2020-10-25 18:13:37.330484
2020-10-25 18:13:37.431011
2020-10-25 18:13:37.531542
2020-10-25 18:13:37.632071
2020-10-25 18:13:37.732611
2020-10-25 18:13:37.833135
2020-10-25 18:13:37.933664
2020-10-25 18:13:38.034462
2020-10-25 18:13:38.135274
2020-10-25 18:13:38.235805
2020-10-25 18:13:38.336340
2020-10-25 18:13:38.436868
2020-10-25 18:13:38.537404
2020-10-25 18:13:38.638005
2020-10-25 18:13:38.738647
2020-10-25 18:13:38.839207
2020-10-25 18:13:38.939740
2020-10-25 18:13:39.040296
2020-10-25 18:13:39.140913
2020-10-25 18:13:39.241523
2020-10-25 18:13:39.342133
2020-10-25 18:13:39.442681
2020-10-25 18:13:39.543239
2020-10-25 18:13:39.643878
2020-10-25 18:13:39.744499
2020-10-25 18:13:39.845117
2020-10-25 18:13:39.945625
2020-10-25 18:13:40.046181
2020-10-25 18:13:40.146738
2020-10-25 18:13:40.247362
2020-10-25 18:13:40.347999
2020-10-25 18:13:40.448638
2020-10-25 18:13:40.549277
2020-10-25 18:13:40.649901
2020-10-25 18:13:40.750520
2020-10-25 18:13:40.851166
2020-10-25 18:13:40.951792
2020-10-25 18:13:41.052447
2020-10-25 18:13:41.153110
2020-10-25 18:13:41.253763
2020-10-25 18:13:41.354377
2020-10-25 18:13:41.455026
2020-10-25 18:13:41.555720
2020-10-25 18:13:41.656331
2020-10-25 18:13:41.756980
2020-10-25 18:13:41.857605
2020-10-25 18:13:41.958230
2020-10-25 18:13:42.058863
2020-10-25 18:13:42.159506
2020-10-25 18:13:42.260138
2020-10-25 18:13:42.360787
2020-10-25 18:13:42.461401
2020-10-25 18:13:42.561940
2020-10-25 18:13:42.662695
2020-10-25 18:13:42.763362
2020-10-25 18:13:42.864016
2020-10-25 18:13:42.964640
2020-10-25 18:13:43.065281
2020-10-25 18:13:43.165886
2020-10-25 18:13:43.266530
2020-10-25 18:13:43.367149
2020-10-25 18:13:43.467781
2020-10-25 18:13:43.568441
2020-10-25 18:13:43.669120
2020-10-25 18:13:43.769751
2020-10-25 18:13:43.870416
2020-10-25 18:13:43.971047
2020-10-25 18:13:44.071697
2020-10-25 18:13:44.172368
2020-10-25 18:13:44.272864
2020-10-25 18:13:44.373284
2020-10-25 18:13:44.473837
2020-10-25 18:13:44.574471
2020-10-25 18:13:44.675086
2020-10-25 18:13:44.775657
2020-10-25 18:13:44.876289
2020-10-25 18:13:44.976916
2020-10-25 18:13:45.077557
2020-10-25 18:13:45.178202
2020-10-25 18:13:45.278848
2020-10-25 18:13:45.379497
2020-10-25 18:13:45.480142
2020-10-25 18:13:45.580788
2020-10-25 18:13:45.681429
2020-10-25 18:13:45.782080
2020-10-25 18:13:45.882733
2020-10-25 18:13:45.983384
2020-10-25 18:13:46.084025
2020-10-25 18:13:46.184667
2020-10-25 18:13:46.285328
2020-10-25 18:13:46.385981
2020-10-25 18:13:46.486625
2020-10-25 18:13:46.587269
2020-10-25 18:13:46.687919
